"평가년도","연번","쇼핑몰 구분","쇼핑몰 명","도메인명","소비자보호평가","이용자만족평가","피해발생평가","전체평가"
"2016","2148","의류","츄","www.chuu.co.kr","46.0","26.55","10.0","82.55"
"2016","2113","종합쇼핑몰","아임쇼핑","http://immall.co.kr","46.0","26.41","10.0","82.41"
"2016","2187","소셜커머스","맘스투데이","www.moms2day.co.kr","44.0","28.39","10.0","82.39"
"2016","2195","여행","내일투어","www.naeiltour.co.kr","46.0","26.37","10.0","82.37"
"2016","2174","화장품","토니모리 쇼핑몰","www.etonymoly.com","43.0","29.35","10.0","82.35"
"2016","2149","의류","멋남","www.mutnam.com","46.0","26.18","10.0","82.18"
"2016","2124","오픈마켓","G마켓","www.gmarket.co.kr","45.0","27.16","10.0","82.16"
"2016","2128","해외구매대행","위즈위드","www.wizwid.com","47.0","26.03","9.0","82.03"
"2016","2150","의류","모코블링","www.mocobling.com","46.0","26.03","10.0","82.03"
"2016","2151","의류","아이러브제이","www.ilovej.net","46.0","25.95","10.0","81.95"
"2016","2175","화장품","리스킨","www.reskin.co.kr","45.0","26.86","10.0","81.86"
"2016","2152","의류","조아맘","www.joamom.co.kr","45.0","26.71","10.0","81.71"
"2016","2114","종합쇼핑몰","더현대닷컴","www.thehyundai.com","44.0","27.69","10.0","81.69"
"2016","2168","가전","와싸다닷컴","www.wassada.com","44.0","27.67","10.0","81.67"
"2016","2115","종합쇼핑몰","홈앤쇼핑","www.hnsmall.com","45.0","26.58","10.0","81.58"
"2016","2116","종합쇼핑몰","오케이몰","www.okmall.com","44.0","27.46","10.0","81.46"
"2016","2154","의류","다홍","www.dahong.co.kr","45.0","26.22","10.0","81.22"
"2016","2153","의류","보리보리","www.boribori.com","45.0","28.22","8.0","81.22"
"2016","2117","종합쇼핑몰","현대Hmall","www.hyundaihmall.com","45.0","26.18","10.0","81.18"
"2016","2118","종합쇼핑몰","NS Mall","www.nsmall.com","47.0","25.91","8.0","80.91"
"2016","2119","종합쇼핑몰","갤러리아백화점","www.galleria.co.kr","44.0","26.9","10.0","80.9"
"2016","2188","소셜커머스","쿠팡","www.coupang.com","45.0","26.84","9.0","80.84"
"2016","2120","종합쇼핑몰","GS SHOP","www.gsshop.com","47.0","25.76","8.0","80.76"
"2016","2121","종합쇼핑몰","K쇼핑","www.kshop.co.kr","43.0","27.72","10.0","80.72"
"2016","2155","의류","스타일노리터","www.stylenoriter.co.kr","46.0","27.51","7.0","80.51"
"2016","2156","의류","다바걸","www.dabagirl.co.kr","46.0","24.51","10.0","80.51"
"2016","2125","오픈마켓","11번가","www.11st.co.kr","43.0","27.48","10.0","80.48"
"2016","2157","의류","갠소","www.gaenso.com","43.0","27.43","10.0","80.43"
"2016","2197","티켓","티켓링크","www.ticketlink.co.kr","43.0","27.41","10.0","80.41"
"2016","2158","의류","하프클럽","www.halfclub.com","46.0","27.34","7.0","80.34"
"2016","2126","오픈마켓","인터파크","www.interpark.com","45.0","25.24","10.0","80.24"
"2016","2159","의류","난닝구","www.naning9.com","45.0","26.13","9.0","80.13"
"2016","2135","컴퓨터","아이코다","icoda.co.kr","41.0","29.07","10.0","80.07"
"2016","2189","소셜커머스","위즈폰","www.wizpon.com","43.0","26.86","10.0","79.86"
"2016","2136","컴퓨터","아이티엔조이","www.itenjoy.co.kr","44.0","27.84","8.0","79.84"
"2016","2127","오픈마켓","옥션","www.auction.co.kr","44.0","25.6","10.0","79.6"
"2016","2122","종합쇼핑몰","지인샵","www.jiinshop.com","43.0","26.52","10.0","79.52"
"2016","2169","가전","씨피에스몰","www.cpsmall.co.kr","41.0","28.51","10.0","79.51"
"2016","2190","소셜커머스","위메프","www.wemakeprice.com","44.0","25.4","10.0","79.4"
"2016","2129","해외구매대행","품바이","www.poombuy.com","42.0","27.32","10.0","79.32"
"2016","2160","의류","아이스타일24","www.istyle24.com","46.0","23.29","10.0","79.29"
"2016","2161","의류","레미떼","www.lemite.com","42.0","26.56","10.0","78.56"
"2016","2130","해외구매대행","아이포터","www.iporter.co.kr","44.0","27.23","7.0","78.23"
"2016","2131","해외구매대행","비드바이코리아","www.bidbuy.co.kr","43.0","24.75","10.0","77.75"
"2016","2162","의류","하나언니","www.hanaunni.com","41.0","25.74","10.0","76.74"
"2016","2163","의류","패션플러스","www.fashionplus.co.kr","45.0","24.7","7.0","76.7"
"2016","2164","의류","지니프","www.zinif.com","40.0","26.53","10.0","76.53"
"2016","2185","식품","CJONmart","www.cjonmart.net","38.0","27.63","10.0","75.63"
"2016","2170","가전","쿠쿠몰","www.cuckoomall.com","38.0","27.47","10.0","75.47"
"2016","2132","해외구매대행","재팬비드스토어","www.japanbidstore.co.kr","39.0","26.36","9.0","74.36"
"2016","2165","의류","임블리","imvely.com","41.0","26.18","7.0","74.18"
"2016","2198","티켓","클립서비스","www.clipservice.co.kr","37.0","27.13","10.0","74.13"
"2016","2137","컴퓨터","늑대와여우컴퓨터","www.wolf-fox.com","37.0","27.08","10.0","74.08"
"2015","2076","도서","반디앤루니스","www.bandinlunis.com","47.0","30.0","10.0","87.0"
"2015","1999","종합쇼핑몰","롯데i몰","www.lotteimall.com","48.0","28.91","10.0","86.91"
"2015","2091","여행","하나투어","www.hanatour.com","49.0","27.57","10.0","86.57"
"2015","2000","종합쇼핑몰","신세계몰","shinsegaemall.ssg.com","48.0","28.36","10.0","86.36"
"2015","2001","종합쇼핑몰","우체국쇼핑","mall.epost.go.kr","48.0","28.23","10.0","86.23"
"2015","2002","종합쇼핑몰","이데이몰","www.edaymall.com","48.0","27.83","10.0","85.83"
"2015","2003","종합쇼핑몰","메가마트 쇼핑몰","www.megamart.com","48.0","27.67","10.0","85.67"
"2015","2004","종합쇼핑몰","이마트몰","emart.ssg.com","49.0","27.44","9.0","85.44"
"2015","2077","도서","영풍문고","www.ypbooks.co.kr","47.0","28.43","10.0","85.43"
"2015","2081","식품","오뚜기몰","www.ottogimall.co.kr","47.0","28.41","10.0","85.41"
"2015","2005","종합쇼핑몰","지인샵","www.jiinshop.com","48.0","27.35","10.0","85.35"
"2015","2038","의류","스타일난다","www.stylenanda.com","49.0","26.22","10.0","85.22"
"2015","2006","종합쇼핑몰","롯데닷컴","www.lotte.com","48.0","27.11","10.0","85.11"
"2015","2092","여행","모두투어","www.modetour.com","48.0","27.06","10.0","85.06"
"2015","2007","종합쇼핑몰","홈플러스 쇼핑몰","www.homeplus.co.kr","48.0","26.98","10.0","84.98"
"2015","2008","종합쇼핑몰","GS SHOP","www.gsshop.com","49.0","26.94","9.0","84.94"
"2015","2024","오픈마켓","인터파크","www.interpark.com","48.0","26.94","10.0","84.94"
"2015","2066","가전","한경희생활과학","www.ihaan.com","47.0","27.91","10.0","84.91"
"2015","2093","여행","노랑풍선","www.ybtour.co.kr","48.0","26.73","10.0","84.73"
"2015","2067","가전","전자랜드","www.etland.co.kr","46.0","28.72","10.0","84.72"
"2015","2068","가전","하이마트","www.e-himart.co.kr","46.0","28.7","10.0","84.7"
"2015","2039","의류","멋남","www.mutnam.com","48.0","26.64","10.0","84.64"
"2015","2009","종합쇼핑몰","NS Mall","www.nsmall.com","47.0","27.62","10.0","84.62"
"2015","2082","식품","동원몰","www.dongwonmall.com","47.0","27.53","10.0","84.53"
"2015","2040","의류","아이스타일24","www.istyle24.com","48.0","26.53","10.0","84.53"
"2015","2025","오픈마켓","11번가","www.11st.co.kr","47.0","27.53","10.0","84.53"
"2015","2041","의류","미아마스빈","www.miamasvin.co.kr","48.0","26.5","10.0","84.5"
"2015","2010","종합쇼핑몰","CJmall","www.cjmall.com","49.0","26.47","9.0","84.47"
"2015","2071","화장품","리스킨","www.reskin.co.kr","48.0","26.4","10.0","84.4"
"2015","2011","종합쇼핑몰","갤러리아 백화점","www.galleria.co.kr","47.0","27.25","10.0","84.25"
"2015","2094","여행","참좋은여행","www.verygoodtour.com","46.0","28.22","10.0","84.22"
"2015","2086","소셜커머스","티몬","www.ticketmonster.co.kr","48.0","26.17","10.0","84.17"
"2015","2072","화장품","스킨알엑스","www.skinrx.co.kr","47.0","27.12","10.0","84.12"
"2015","2012","종합쇼핑몰","엘롯데","www.ellotte.com","47.0","27.07","10.0","84.07"
"2015","2013","종합쇼핑몰","롯데마트몰","www.lottemart.com","48.0","26.07","10.0","84.07"
"2015","2028","해외구매대행","위즈위드","www.wizwid.com","47.0","26.99","10.0","83.99"
"2015","2014","종합쇼핑몰","K쇼핑","www.kshop.co.kr","47.0","26.98","10.0","83.98"
"2015","2073","화장품","아모레퍼시픽 쇼핑몰","www.amorepacificmall.com","47.0","26.95","10.0","83.95"
"2015","2042","의류","다바걸","www.dabagirl.co.kr","48.0","25.88","10.0","83.88"
"2015","2087","소셜커머스","쿠팡","www.coupang.com","47.0","26.75","10.0","83.75"
"2015","2043","의류","11am","www.11am.co.kr","47.0","26.72","10.0","83.72"
"2015","2044","의류","쏭바이쏭","www.ssongbyssong.com","47.0","26.69","10.0","83.69"
"2015","2015","종합쇼핑몰","NH마켓","www.nhmarket.kr","47.0","26.64","10.0","83.64"
"2015","2083","식품","정원e샵","www.jungoneshop.com","47.0","26.59","10.0","83.59"
"2015","2078","도서","교보문고","www.kyobobook.co.kr","44.0","29.38","10.0","83.38"
"2015","2096","티켓","맥스무비","www.maxmovie.com","46.0","27.37","10.0","83.37"
"2015","2045","의류","토모나리","www.tomonari.co.kr","48.0","25.37","10.0","83.37"
"2015","2046","의류","다홍","www.dahong.co.kr","46.0","27.32","10.0","83.32"
"2015","2033","컴퓨터","아싸컴","www.assacom.com","47.0","26.26","10.0","83.26"
"2015","2034","컴퓨터","조이젠","www.joyzen.co.kr","46.0","27.25","10.0","83.25"
"2015","2047","의류","LFmall","www.lfmall.co.kr","47.0","27.23","9.0","83.23"
"2015","2016","종합쇼핑몰","YTmall","www.ytmall.co.kr","48.0","25.21","10.0","83.21"
"2015","2079","도서","알라딘","www.aladin.co.kr","45.0","28.13","10.0","83.13"
"2015","2048","의류","프롬비기닝","www.beginning.kr","47.0","26.04","10.0","83.04"
"2015","2084","식품","풀무원이샵","www.pulmuoneshop.co.kr","46.0","27.02","10.0","83.02"
"2015","2049","의류","콩스타일","www.kongstyle.co.kr","47.0","25.88","10.0","82.88"
"2015","2074","화장품","토니모리쇼핑몰","www.etonymoly.com","46.0","26.72","10.0","82.72"
"2015","2080","도서","예스24","www.yes24.com","45.0","27.49","10.0","82.49"
"2015","2095","여행","온라인투어","www.onlinetour.co.kr","47.0","25.43","10.0","82.43"
"2015","2026","오픈마켓","G마켓","www.gmarket.co.kr","45.0","27.35","10.0","82.35"
